datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,season_2,season_3,season_4,y_pred
2011-11-26 20:00:00,4,0,0,2,17.22,21.21,58,0.0,0,0,1,228.41876189442934
2011-11-26 21:00:00,4,0,0,2,15.58,19.695,82,0.0,0,0,1,142.40549700793358
2011-11-26 22:00:00,4,0,0,2,15.58,19.695,76,0.0,0,0,1,159.32238682549146
2011-11-26 23:00:00,4,0,0,1,14.76,18.94,81,0.0,0,0,1,136.05212583606104
2011-11-27 00:00:00,4,0,0,1,14.76,18.94,81,0.0,0,0,1,136.05212583606104
2011-11-27 01:00:00,4,0,0,1,14.76,18.94,81,0.0,0,0,1,136.05212583606104
2011-11-27 02:00:00,4,0,0,1,13.94,18.18,81,0.0,0,0,1,126.87927302792893
2011-11-27 03:00:00,4,0,0,1,13.94,18.18,87,0.0,0,0,1,109.96238321037106
2011-11-27 04:00:00,4,0,0,1,13.94,17.425,87,7.0015,0,0,1,109.96238321037106
2011-11-27 05:00:00,4,0,0,1,14.76,17.425,87,12.998,0,0,1,119.13523601850318
2011-11-27 06:00:00,4,0,0,1,15.58,19.695,82,11.0014,0,0,1,142.40549700793358
2011-11-27 07:00:00,4,0,0,1,15.58,19.695,87,15.0013,0,0,1,128.30808882663536
2011-11-27 08:00:00,4,0,0,1,16.4,20.455,82,19.9995,0,0,1,151.5783498160657
2011-11-27 09:00:00,4,0,0,1,18.86,22.725,72,19.0012,0,0,1,207.29172460305858
2011-11-27 10:00:00,4,0,0,1,18.86,22.725,72,19.0012,0,0,1,207.29172460305858
2011-11-27 11:00:00,4,0,0,1,20.5,24.24,63,23.9994,0,0,1,251.01276494565968
2011-11-27 12:00:00,4,0,0,1,22.14,25.76,56,19.0012,0,0,1,289.0948420157415
2011-11-27 13:00:00,4,0,0,1,22.14,25.76,60,12.998,0,0,1,277.81691547070295
2011-11-27 14:00:00,4,0,0,1,25.42,31.06,43,31.0009,0,0,1,362.4395145196455
2011-11-27 15:00:00,4,0,0,1,25.42,31.06,43,19.0012,0,0,1,362.4395145196455
2011-11-27 16:00:00,4,0,0,1,22.96,26.515,52,16.9979,0,0,1,309.5456213689122
2011-11-27 17:00:00,4,0,0,1,22.14,25.76,56,12.998,0,0,1,289.0948420157415
2011-11-27 18:00:00,4,0,0,1,20.5,24.24,63,11.0014,0,0,1,251.01276494565968
2011-11-27 19:00:00,4,0,0,1,19.68,23.485,67,15.0013,0,0,1,230.56198559248898
2011-11-27 20:00:00,4,0,0,1,20.5,24.24,63,16.9979,0,0,1,251.01276494565968
2011-11-27 21:00:00,4,0,0,1,19.68,23.485,67,19.0012,0,0,1,230.56198559248898
2011-11-27 22:00:00,4,0,0,1,19.68,23.485,72,16.9979,0,0,1,216.46457741119076
2011-11-27 23:00:00,4,0,0,1,19.68,23.485,72,16.9979,0,0,1,216.46457741119076
2011-11-28 00:00:00,4,0,1,1,18.86,22.725,77,19.0012,0,0,1,193.19431642176033
2011-11-28 01:00:00,4,0,1,1,18.86,22.725,77,19.9995,0,0,1,193.19431642176033
2011-11-28 03:00:00,4,0,1,1,18.04,21.97,88,15.0013,0,0,1,153.00716561477213
2011-11-28 04:00:00,4,0,1,1,18.04,21.97,82,6.0032,0,0,1,169.92405543233
2011-11-28 05:00:00,4,0,1,1,16.4,20.455,87,0.0,0,0,1,137.48094163476748
2011-11-28 06:00:00,4,0,1,1,17.22,21.21,82,6.0032,0,0,1,160.75120262419782
2011-11-28 07:00:00,4,0,1,1,17.22,21.21,88,0.0,0,0,1,143.83431280663996
2011-11-28 08:00:00,4,0,1,2,17.22,21.21,94,0.0,0,0,1,126.91742298908207
2011-11-28 09:00:00,4,0,1,2,18.04,21.97,88,15.0013,0,0,1,153.00716561477213
2011-11-28 10:00:00,4,0,1,2,19.68,23.485,77,8.9981,0,0,1,202.3671692298925
2011-11-28 11:00:00,4,0,1,2,21.32,25.0,68,7.0015,0,0,1,246.08820957249364
2011-11-28 12:00:00,4,0,1,1,22.96,26.515,60,7.0015,0,0,1,286.9897682788351
2011-11-28 13:00:00,4,0,1,2,23.78,27.275,56,0.0,0,0,1,307.4405476320058
2011-11-28 14:00:00,4,0,1,1,24.6,31.06,56,0.0,0,0,1,316.6134004401379
2011-11-28 15:00:00,4,0,1,1,23.78,27.275,60,11.0014,0,0,1,296.1626210869672
2011-11-28 16:00:00,4,0,1,1,22.96,26.515,60,12.998,0,0,1,286.9897682788351
2011-11-28 17:00:00,4,0,1,1,23.78,27.275,56,12.998,0,0,1,307.4405476320058
2011-11-28 18:00:00,4,0,1,1,22.96,26.515,64,15.0013,0,0,1,275.71184173379646
2011-11-28 19:00:00,4,0,1,1,22.14,25.76,73,15.0013,0,0,1,241.16365419932754
2011-11-28 20:00:00,4,0,1,2,22.14,25.76,73,16.9979,0,0,1,241.16365419932754
2011-11-28 21:00:00,4,0,1,2,22.14,25.76,77,15.0013,0,0,1,229.88572765428893
2011-11-28 22:00:00,4,0,1,2,21.32,25.0,83,7.0015,0,0,1,203.79598502859895
2011-11-28 23:00:00,4,0,1,2,21.32,25.0,83,8.9981,0,0,1,203.79598502859895
2011-11-29 00:00:00,4,0,1,1,21.32,25.0,83,0.0,0,0,1,203.79598502859895
2011-11-29 01:00:00,4,0,1,1,21.32,25.0,83,6.0032,0,0,1,203.79598502859895
2011-11-29 02:00:00,4,0,1,2,20.5,24.24,88,0.0,0,0,1,180.52572403916855
2011-11-29 03:00:00,4,0,1,2,20.5,24.24,88,0.0,0,0,1,180.52572403916855
2011-11-29 04:00:00,4,0,1,2,21.32,25.0,83,22.0028,0,0,1,203.79598502859895
2011-11-29 05:00:00,4,0,1,1,20.5,24.24,88,19.0012,0,0,1,180.52572403916855
2011-11-29 06:00:00,4,0,1,1,21.32,25.0,83,19.0012,0,0,1,203.79598502859895
2011-11-29 07:00:00,4,0,1,1,21.32,25.0,77,15.0013,0,0,1,220.7128748461568
2011-11-29 08:00:00,4,0,1,1,22.14,25.76,77,19.0012,0,0,1,229.88572765428893
2011-11-29 09:00:00,4,0,1,3,22.96,26.515,73,27.9993,0,0,1,250.33650700745966
2011-11-29 10:00:00,4,0,1,3,22.96,26.515,73,27.9993,0,0,1,250.33650700745966
2011-11-29 11:00:00,4,0,1,3,20.5,24.24,88,19.9995,0,0,1,180.52572403916855
2011-11-29 12:00:00,4,0,1,3,17.22,21.21,82,27.9993,0,0,1,160.75120262419782
2011-11-29 13:00:00,4,0,1,3,17.22,21.21,77,19.0012,0,0,1,174.84861080549604
2011-11-29 14:00:00,4,0,1,3,16.4,20.455,94,12.998,0,0,1,117.74457018094995
2011-11-29 15:00:00,4,0,1,3,16.4,20.455,87,22.0028,0,0,1,137.48094163476748
2011-11-29 16:00:00,4,0,1,3,16.4,20.455,87,15.0013,0,0,1,137.48094163476748
2011-11-29 17:00:00,4,0,1,2,16.4,20.455,87,19.9995,0,0,1,137.48094163476748
2011-11-29 18:00:00,4,0,1,2,16.4,20.455,82,19.9995,0,0,1,151.5783498160657
2011-11-29 19:00:00,4,0,1,2,16.4,20.455,82,22.0028,0,0,1,151.5783498160657
2011-11-29 20:00:00,4,0,1,2,15.58,19.695,87,16.9979,0,0,1,128.30808882663536
2011-11-29 21:00:00,4,0,1,2,15.58,19.695,87,16.9979,0,0,1,128.30808882663536
2011-11-29 22:00:00,4,0,1,1,15.58,19.695,82,19.9995,0,0,1,142.40549700793358
2011-11-29 23:00:00,4,0,1,1,14.76,16.665,76,26.0027,0,0,1,150.1495340173593
2011-11-30 00:00:00,4,0,1,1,14.76,16.665,62,27.9993,0,0,1,189.6222769249943
2011-11-30 01:00:00,4,0,1,1,13.94,15.15,66,22.0028,0,0,1,169.17149757182364
2011-11-30 02:00:00,4,0,1,1,13.12,15.91,70,11.0014,0,0,1,148.72071821865285
2011-11-30 03:00:00,4,0,1,1,13.12,15.91,70,11.0014,0,0,1,148.72071821865285
2011-11-30 04:00:00,4,0,1,1,12.3,14.395,75,15.0013,0,0,1,125.45045722922251
2011-11-30 05:00:00,4,0,1,1,11.48,13.635,81,12.998,0,0,1,99.36071460353251
2011-11-30 06:00:00,4,0,1,1,10.66,13.635,87,7.0015,0,0,1,73.27097197784249
2011-11-30 07:00:00,4,0,1,1,10.66,13.635,81,7.0015,0,0,1,90.18786179540037
2011-11-30 08:00:00,4,0,1,1,11.48,13.635,81,12.998,0,0,1,99.36071460353251
2011-11-30 09:00:00,4,0,1,1,12.3,14.395,75,19.0012,0,0,1,125.45045722922251
2011-11-30 10:00:00,4,0,1,1,13.94,15.91,66,15.0013,0,0,1,169.17149757182364
2011-11-30 11:00:00,4,0,1,1,15.58,19.695,54,19.9995,0,0,1,221.35098282320365
2011-11-30 12:00:00,4,0,1,2,14.76,16.665,53,19.0012,0,0,1,214.99761165133114
2011-11-30 13:00:00,4,0,1,2,15.58,19.695,43,23.9994,0,0,1,252.3652808220598
2011-11-30 14:00:00,4,0,1,2,15.58,19.695,43,23.9994,0,0,1,252.3652808220598
2011-11-30 15:00:00,4,0,1,1,14.76,16.665,46,22.0028,0,0,1,234.73398310514867
2011-11-30 16:00:00,4,0,1,1,14.76,16.665,46,19.0012,0,0,1,234.73398310514867
2011-11-30 17:00:00,4,0,1,2,13.94,15.15,49,22.0028,0,0,1,217.1026853882376
2011-11-30 18:00:00,4,0,1,1,13.94,15.15,49,22.0028,0,0,1,217.1026853882376
2011-11-30 19:00:00,4,0,1,2,13.12,15.15,57,19.0012,0,0,1,185.37397949002826
2011-11-30 20:00:00,4,0,1,2,13.12,15.15,57,19.0012,0,0,1,185.37397949002826
2011-11-30 21:00:00,4,0,1,1,13.12,14.395,53,26.0027,0,0,1,196.65190603506684
2011-11-30 22:00:00,4,0,1,1,12.3,13.635,56,19.9995,0,0,1,179.02060831815578
2011-11-30 23:00:00,4,0,1,1,11.48,12.88,52,19.0012,0,0,1,181.12568205506224
2011-12-20 00:00:00,4,0,1,1,14.76,18.18,57,7.0015,0,0,1,203.71968510629256
2011-12-20 01:00:00,4,0,1,1,14.76,18.94,53,0.0,0,0,1,214.99761165133114
2011-12-20 02:00:00,4,0,1,2,13.94,18.18,61,0.0,0,0,1,183.26890575312186
2011-12-20 03:00:00,4,0,1,2,13.94,18.18,61,0.0,0,0,1,183.26890575312186
2011-12-20 04:00:00,4,0,1,2,14.76,18.18,53,7.0015,0,0,1,214.99761165133114
2011-12-20 05:00:00,4,0,1,2,14.76,18.94,57,0.0,0,0,1,203.71968510629256
2011-12-20 06:00:00,4,0,1,2,14.76,18.94,57,0.0,0,0,1,203.71968510629256
2011-12-20 07:00:00,4,0,1,2,14.76,18.94,62,0.0,0,0,1,189.6222769249943
2011-12-20 08:00:00,4,0,1,2,17.22,21.21,54,6.0032,0,0,1,239.6966884394679
2011-12-20 09:00:00,4,0,1,2,14.76,18.94,66,0.0,0,0,1,178.34435037995576
2011-12-20 10:00:00,4,0,1,2,17.22,21.21,58,12.998,0,0,1,228.41876189442934
2011-12-20 11:00:00,4,0,1,2,16.4,20.455,62,11.0014,0,0,1,207.9679825412586
2011-12-20 12:00:00,4,0,1,2,18.04,21.97,54,8.9981,0,0,1,248.86954124760007
2011-12-20 13:00:00,4,0,1,2,18.04,21.97,54,8.9981,0,0,1,248.86954124760007
2011-12-20 14:00:00,4,0,1,2,18.04,21.97,58,7.0015,0,0,1,237.59161470256151
2011-12-20 15:00:00,4,0,1,2,18.04,21.97,54,0.0,0,0,1,248.86954124760007
2011-12-20 16:00:00,4,0,1,1,18.04,21.97,54,0.0,0,0,1,248.86954124760007
2011-12-20 17:00:00,4,0,1,1,16.4,20.455,62,11.0014,0,0,1,207.9679825412586
2011-12-20 18:00:00,4,0,1,1,15.58,19.695,66,12.998,0,0,1,187.51720318808793
2011-12-20 19:00:00,4,0,1,1,15.58,19.695,66,0.0,0,0,1,187.51720318808793
2011-12-20 20:00:00,4,0,1,1,14.76,18.94,66,0.0,0,0,1,178.34435037995576
2011-12-20 21:00:00,4,0,1,1,14.76,18.18,66,6.0032,0,0,1,178.34435037995576
2011-12-20 22:00:00,4,0,1,2,14.76,18.94,66,0.0,0,0,1,178.34435037995576
2011-12-20 23:00:00,4,0,1,2,15.58,19.695,62,0.0,0,0,1,198.7951297331265
2011-12-21 00:00:00,1,0,1,2,13.94,16.665,71,8.9981,0,0,0,90.65812792228323
2011-12-21 01:00:00,1,0,1,2,14.76,18.18,66,7.0015,0,0,0,113.92838891171361
2011-12-21 02:00:00,1,0,1,2,14.76,18.94,71,0.0,0,0,0,99.83098073041538
2011-12-21 03:00:00,1,0,1,2,14.76,18.94,71,0.0,0,0,0,99.83098073041538
2011-12-21 04:00:00,1,0,1,2,14.76,18.94,71,0.0,0,0,0,99.83098073041538
2011-12-21 05:00:00,1,0,1,2,15.58,19.695,82,7.0015,0,0,0,77.98953553969142
2011-12-21 06:00:00,1,0,1,2,14.76,18.94,87,0.0,0,0,0,54.71927455026105
2011-12-21 07:00:00,1,0,1,2,14.76,18.18,87,7.0015,0,0,0,54.71927455026105
2011-12-21 08:00:00,1,0,1,3,14.76,18.94,93,0.0,0,0,0,37.802384732703175
2011-12-21 09:00:00,1,0,1,2,16.4,20.455,87,15.0013,0,0,0,73.06498016652532
2011-12-21 10:00:00,1,0,1,2,19.68,23.485,82,27.9993,0,0,0,123.85379958035213
2011-12-21 11:00:00,1,0,1,2,19.68,23.485,82,27.9993,0,0,0,123.85379958035213
2011-12-21 12:00:00,1,0,1,3,18.86,22.725,88,26.0027,0,0,0,97.76405695466211
2011-12-21 13:00:00,1,0,1,3,18.04,21.97,94,19.9995,0,0,0,71.67431432897209
2011-12-21 14:00:00,1,0,1,2,19.68,23.485,88,23.9994,0,0,0,106.93690976279426
2011-12-21 15:00:00,1,0,1,2,19.68,23.485,88,26.0027,0,0,0,106.93690976279426
2011-12-21 16:00:00,1,0,1,3,18.04,21.97,100,22.0028,0,0,0,54.757424511414214
2011-12-21 17:00:00,1,0,1,3,18.04,21.97,100,22.0028,0,0,0,54.757424511414214
2011-12-21 18:00:00,1,0,1,2,18.04,21.97,100,19.9995,0,0,0,54.757424511414214
2011-12-21 19:00:00,1,0,1,2,20.5,24.24,94,22.0028,0,0,0,99.19287275336853
2011-12-21 20:00:00,1,0,1,2,20.5,24.24,94,23.9994,0,0,0,99.19287275336853
2011-12-21 21:00:00,1,0,1,1,20.5,24.24,88,19.0012,0,0,0,116.1097625709264
2011-12-21 22:00:00,1,0,1,1,20.5,24.24,88,16.9979,0,0,0,116.1097625709264
2011-12-21 23:00:00,1,0,1,1,20.5,24.24,88,12.998,0,0,0,116.1097625709264
2011-12-22 00:00:00,1,0,1,2,20.5,24.24,82,7.0015,0,0,0,133.02665238848428
2011-12-22 01:00:00,1,0,1,1,18.04,21.97,94,6.0032,0,0,0,71.67431432897209
2011-12-22 02:00:00,1,0,1,1,19.68,23.485,82,7.0015,0,0,0,123.85379958035213
2011-12-22 03:00:00,1,0,1,1,18.04,21.97,67,11.0014,0,0,0,147.80031850798252
2011-12-22 04:00:00,1,0,1,1,15.58,19.695,82,8.9981,0,0,0,77.98953553969142
2011-12-22 05:00:00,1,0,1,1,15.58,19.695,82,0.0,0,0,0,77.98953553969142
2011-12-22 06:00:00,1,0,1,1,14.76,18.94,87,0.0,0,0,0,54.71927455026105
2011-12-22 07:00:00,1,0,1,1,13.94,18.18,93,0.0,0,0,0,28.629531924571026
2011-12-22 08:00:00,1,0,1,2,14.76,18.94,87,0.0,0,0,0,54.71927455026105
2011-12-22 09:00:00,1,0,1,2,15.58,19.695,87,6.0032,0,0,0,63.892127358393196
2011-12-22 10:00:00,1,0,1,2,16.4,20.455,82,6.0032,0,0,0,87.16238834782354
2011-12-22 11:00:00,1,0,1,2,18.04,21.97,77,0.0,0,0,0,119.60550214538607
2011-12-22 12:00:00,1,0,1,2,19.68,23.485,55,0.0,0,0,0,199.9798037593626
2011-12-22 13:00:00,1,0,1,2,18.86,22.725,63,0.0,0,0,0,168.25109786115326
2011-12-22 14:00:00,1,0,1,2,18.86,22.725,63,0.0,0,0,0,168.25109786115326
2011-12-22 15:00:00,1,0,1,2,19.68,23.485,59,0.0,0,0,0,188.70187721432399
2011-12-22 16:00:00,1,0,1,2,18.86,22.725,63,0.0,0,0,0,168.25109786115326
2011-12-22 17:00:00,1,0,1,2,18.04,21.97,67,11.0014,0,0,0,147.80031850798252
2011-12-22 18:00:00,1,0,1,2,18.04,21.97,62,6.0032,0,0,0,161.89772668928077
2011-12-22 19:00:00,1,0,1,2,18.04,21.97,62,0.0,0,0,0,161.89772668928077
2011-12-22 20:00:00,1,0,1,3,17.22,21.21,71,0.0,0,0,0,127.3495391548118
2011-12-22 21:00:00,1,0,1,3,17.22,21.21,71,0.0,0,0,0,127.3495391548118
2011-12-22 22:00:00,1,0,1,3,14.76,18.18,93,7.0015,0,0,0,37.802384732703175
2011-12-22 23:00:00,1,0,1,3,16.4,20.455,87,0.0,0,0,0,73.06498016652532
2011-12-23 00:00:00,1,0,1,3,16.4,20.455,87,12.998,0,0,0,73.06498016652532
2011-12-23 01:00:00,1,0,1,3,16.4,20.455,87,12.998,0,0,0,73.06498016652532
2011-12-23 02:00:00,1,0,1,3,15.58,19.695,94,8.9981,0,0,0,44.15575590457567
2011-12-23 03:00:00,1,0,1,3,15.58,19.695,94,8.9981,0,0,0,44.15575590457567
2011-12-23 04:00:00,1,0,1,3,15.58,19.695,94,19.0012,0,0,0,44.15575590457567
2011-12-23 05:00:00,1,0,1,1,14.76,17.425,93,12.998,0,0,0,37.802384732703175
2011-12-23 06:00:00,1,0,1,1,15.58,19.695,82,16.9979,0,0,0,77.98953553969142
2011-12-23 07:00:00,1,0,1,1,15.58,19.695,82,15.0013,0,0,0,77.98953553969142
2011-12-23 08:00:00,1,0,1,1,16.4,20.455,76,16.9979,0,0,0,104.07927816538142
2011-12-23 09:00:00,1,0,1,1,16.4,20.455,66,19.9995,0,0,0,132.27409452797787
2011-12-23 10:00:00,1,0,1,1,16.4,20.455,62,23.9994,0,0,0,143.55202107301648
2011-12-23 11:00:00,1,0,1,1,16.4,20.455,58,30.0026,0,0,0,154.82994761805506
2011-12-23 12:00:00,1,0,1,1,16.4,20.455,54,35.0008,0,0,0,166.10787416309364
2011-12-23 13:00:00,1,0,1,1,16.4,20.455,50,31.0009,0,0,0,177.38580070813222
2011-12-23 14:00:00,1,0,1,1,16.4,20.455,54,27.9993,0,0,0,166.10787416309364
2011-12-23 15:00:00,1,0,1,1,15.58,19.695,54,23.9994,0,0,0,156.93502135496152
2011-12-23 16:00:00,1,0,1,1,15.58,19.695,50,19.9995,0,0,0,168.2129479000001
2011-12-23 17:00:00,1,0,1,1,14.76,17.425,53,15.0013,0,0,0,150.581650183089
2011-12-23 18:00:00,1,0,1,1,14.76,16.665,50,16.9979,0,0,0,159.04009509186795
2011-12-23 19:00:00,1,0,1,1,13.94,16.665,53,12.998,0,0,0,141.40879737495686
2011-12-23 20:00:00,1,0,1,1,13.12,15.15,61,22.0028,0,0,0,109.68009147674755
2011-12-23 21:00:00,1,0,1,1,13.12,15.15,61,15.0013,0,0,0,109.68009147674755
2011-12-23 22:00:00,1,0,1,1,13.12,15.91,66,12.998,0,0,0,95.58268329544931
2011-12-23 23:00:00,1,0,1,1,13.12,16.665,66,8.9981,0,0,0,95.58268329544931
2011-12-24 00:00:00,1,0,0,2,13.12,15.91,70,11.0014,0,0,0,84.30475675041073
2011-12-24 01:00:00,1,0,0,2,13.12,17.425,66,0.0,0,0,0,95.58268329544931
2011-12-24 02:00:00,1,0,0,2,13.12,16.665,66,6.0032,0,0,0,95.58268329544931
2011-12-24 03:00:00,1,0,0,2,13.12,16.665,70,6.0032,0,0,0,84.30475675041073
2011-12-24 04:00:00,1,0,0,2,13.12,15.91,66,11.0014,0,0,0,95.58268329544931
2011-12-24 05:00:00,1,0,0,2,13.12,15.91,66,11.0014,0,0,0,95.58268329544931
2011-12-24 06:00:00,1,0,0,2,12.3,15.15,75,11.0014,0,0,0,61.03449576098038
2011-12-24 07:00:00,1,0,0,1,12.3,13.635,70,23.9994,0,0,0,75.13190394227861
2011-12-24 08:00:00,1,0,0,1,11.48,13.635,70,12.998,0,0,0,65.95905113414646
2011-12-24 09:00:00,1,0,0,1,12.3,13.635,45,27.9993,0,0,0,145.61894484876976
2011-12-24 10:00:00,1,0,0,1,12.3,12.88,42,32.9975,0,0,0,154.0773897575487
2011-12-24 11:00:00,1,0,0,1,13.12,14.395,39,23.9994,0,0,0,171.70868747445977
2011-12-24 12:00:00,1,0,0,1,13.94,15.91,39,19.0012,0,0,0,180.8815402825919
2011-12-24 13:00:00,1,0,0,1,13.94,15.15,39,19.9995,0,0,0,180.8815402825919
2011-12-24 14:00:00,1,0,0,1,13.94,15.15,39,19.9995,0,0,0,180.8815402825919
2011-12-24 15:00:00,1,0,0,1,13.12,15.15,39,15.0013,0,0,0,171.70868747445977
2011-12-24 16:00:00,1,0,0,1,13.12,15.91,42,12.998,0,0,0,163.25024256568082
2011-12-24 17:00:00,1,0,0,1,11.48,14.395,45,8.9981,0,0,0,136.4460920406376
2011-12-24 18:00:00,1,0,0,1,12.3,15.91,42,6.0032,0,0,0,154.0773897575487
2011-12-24 19:00:00,1,0,0,1,12.3,15.91,52,6.0032,0,0,0,125.88257339495223
2011-12-24 20:00:00,1,0,0,1,10.66,13.635,56,8.9981,0,0,0,96.25894123364937
2011-12-24 21:00:00,1,0,0,1,10.66,12.88,56,11.0014,0,0,0,96.25894123364937
2011-12-24 22:00:00,1,0,0,1,9.84,14.395,52,0.0,0,0,0,98.36401497055581
2011-12-24 23:00:00,1,0,0,1,9.84,12.88,56,0.0,0,0,0,87.08608842551722
2011-12-25 00:00:00,1,0,0,1,9.84,11.365,60,12.998,0,0,0,75.80816188047864
2011-12-25 01:00:00,1,0,0,1,9.02,11.365,69,8.9981,0,0,0,41.25997434600967
2011-12-25 02:00:00,1,0,0,1,9.02,12.88,75,6.0032,0,0,0,24.343084528451797
2011-12-25 03:00:00,1,0,0,1,9.02,13.635,72,0.0,0,0,0,32.80152943723074
2011-12-25 05:00:00,1,0,0,1,8.2,11.365,75,7.0015,0,0,0,15.170231720319649
2011-12-25 06:00:00,1,0,0,1,8.2,11.365,75,7.0015,0,0,0,15.170231720319649
2011-12-25 07:00:00,1,0,0,1,9.02,12.12,80,7.0015,0,0,0,10.245676347153562
2011-12-25 08:00:00,1,0,0,1,8.2,10.605,80,11.0014,0,0,0,1.0728235390214138
2011-12-25 09:00:00,1,0,0,1,9.84,12.12,87,11.0014,0,0,0,-0.317842298531815
2011-12-25 10:00:00,1,0,0,1,10.66,12.12,81,16.9979,0,0,0,25.77190032715822
2011-12-25 11:00:00,1,0,0,1,12.3,15.15,70,11.0014,0,0,0,75.13190394227861
2011-12-25 12:00:00,1,0,0,1,12.3,13.635,75,19.9995,0,0,0,61.03449576098038
2011-12-25 13:00:00,1,0,0,1,13.12,15.15,70,16.9979,0,0,0,84.30475675041073
2011-12-25 14:00:00,1,0,0,1,13.94,15.91,61,16.9979,0,0,0,118.8529442848797
2011-12-25 15:00:00,1,0,0,1,13.94,16.665,61,12.998,0,0,0,118.8529442848797
2011-12-25 16:00:00,1,0,0,1,14.76,18.18,57,7.0015,0,0,0,139.30372363805043
2011-12-25 17:00:00,1,0,0,1,13.94,16.665,61,8.9981,0,0,0,118.8529442848797
2011-12-25 18:00:00,1,0,0,1,13.12,15.91,70,12.998,0,0,0,84.30475675041073
2011-12-25 19:00:00,1,0,0,1,13.12,16.665,57,8.9981,0,0,0,120.95801802178613
2011-12-25 20:00:00,1,0,0,1,13.12,16.665,49,6.0032,0,0,0,143.5138711118633
2011-12-25 21:00:00,1,0,0,1,12.3,15.15,56,8.9981,0,0,0,114.60464684991365
2011-12-25 22:00:00,1,0,0,1,11.48,13.635,61,11.0014,0,0,0,91.33438586048328
2011-12-25 23:00:00,1,0,0,1,10.66,13.635,65,8.9981,0,0,0,70.88360650731255
2011-12-26 00:00:00,1,1,0,1,9.02,11.365,75,11.0014,0,0,0,24.343084528451797
2011-12-26 01:00:00,1,1,0,1,11.48,13.635,56,12.998,0,0,0,105.4317940417815
2011-12-26 02:00:00,1,1,0,1,13.94,15.91,46,15.0013,0,0,0,161.1451688287744
2011-12-26 04:00:00,1,1,0,1,13.94,15.15,46,19.9995,0,0,0,161.1451688287744
2011-12-26 05:00:00,1,1,0,1,13.94,15.15,42,26.0027,0,0,0,172.42309537381297
2011-12-26 06:00:00,1,1,0,1,13.12,15.15,45,19.0012,0,0,0,154.79179765690188
2011-12-26 07:00:00,1,1,0,1,13.12,15.91,45,12.998,0,0,0,154.79179765690188
2011-12-26 08:00:00,1,1,0,1,13.12,16.665,45,8.9981,0,0,0,154.79179765690188
2011-12-26 09:00:00,1,1,0,1,13.94,15.15,46,19.9995,0,0,0,161.1451688287744
2011-12-26 10:00:00,1,1,0,1,13.94,14.395,42,35.0008,0,0,0,172.42309537381297
2011-12-26 11:00:00,1,1,0,1,13.94,14.395,46,39.0007,0,0,0,161.1451688287744
2011-12-26 12:00:00,1,1,0,1,14.76,15.91,43,31.0009,0,0,0,178.77646654568548
2011-12-26 13:00:00,1,1,0,1,15.58,19.695,40,19.9995,0,0,0,196.40776426259657
2011-12-26 14:00:00,1,1,0,1,15.58,19.695,40,22.0028,0,0,0,196.40776426259657
2011-12-26 15:00:00,1,1,0,1,15.58,19.695,40,16.9979,0,0,0,196.40776426259657
2011-12-26 16:00:00,1,1,0,1,14.76,16.665,43,19.0012,0,0,0,178.77646654568548
2011-12-26 17:00:00,1,1,0,1,13.94,15.91,46,15.0013,0,0,0,161.1451688287744
2011-12-26 18:00:00,1,1,0,1,13.12,16.665,49,6.0032,0,0,0,143.5138711118633
2011-12-26 19:00:00,1,1,0,1,12.3,15.91,65,6.0032,0,0,0,89.22931212357685
2011-12-26 20:00:00,1,1,0,1,12.3,15.91,56,6.0032,0,0,0,114.60464684991365
2011-12-26 21:00:00,1,1,0,1,10.66,15.15,70,0.0,0,0,0,56.78619832601433
2011-12-26 22:00:00,1,1,0,1,10.66,15.15,70,0.0,0,0,0,56.78619832601433
2011-12-26 23:00:00,1,1,0,1,10.66,13.635,70,7.0015,0,0,0,56.78619832601433
2011-12-27 00:00:00,1,0,1,1,10.66,12.88,70,11.0014,0,0,0,56.78619832601433
2011-12-27 01:00:00,1,0,1,1,10.66,13.635,70,8.9981,0,0,0,56.78619832601433
2011-12-27 02:00:00,1,0,1,1,10.66,13.635,70,8.9981,0,0,0,56.78619832601433
2011-12-27 03:00:00,1,0,1,2,12.3,14.395,61,15.0013,0,0,0,100.50723866861543
2011-12-27 04:00:00,1,0,1,2,12.3,14.395,65,15.0013,0,0,0,89.22931212357685
2011-12-27 05:00:00,1,0,1,2,12.3,13.635,64,19.0012,0,0,0,92.04879375983649
2011-12-27 06:00:00,1,0,1,2,12.3,13.635,61,19.9995,0,0,0,100.50723866861543
2011-12-27 07:00:00,1,0,1,2,12.3,14.395,65,19.0012,0,0,0,89.22931212357685
2011-12-27 08:00:00,1,0,1,2,12.3,15.15,65,11.0014,0,0,0,89.22931212357685
2011-12-27 09:00:00,1,0,1,3,13.12,16.665,66,7.0015,0,0,0,95.58268329544931
2011-12-27 10:00:00,1,0,1,2,13.12,16.665,66,6.0032,0,0,0,95.58268329544931
2011-12-27 11:00:00,1,0,1,3,13.12,16.665,66,7.0015,0,0,0,95.58268329544931
2011-12-27 12:00:00,1,0,1,3,12.3,15.91,81,6.0032,0,0,0,44.117605943422504
2011-12-27 13:00:00,1,0,1,3,12.3,15.15,87,8.9981,0,0,0,27.20071612586463
2011-12-27 14:00:00,1,0,1,3,17.22,21.21,82,26.0027,0,0,0,96.33524115595569
